user_id,currency_pair,action,amount,price,timestamp,risk_rate,stop_loss,take_profit
6,EUR/USD,sell,23908,1.07274,27/08/2020 16:00,0.0121,1.08535,1.0479
1,EUR/USD,sell,3873,1.0881,27/08/2020 20:00,0.0086,1.10098,1.05807
7,EUR/USD,buy,46741,1.23868,28/08/2020 00:00,0.0083,1.21835,1.27951
7,EUR/USD,buy,46994,1.20547,28/08/2020 04:00,0.0069,1.18653,1.25331
9,EUR/USD,sell,13602,1.0984,28/08/2020 08:00,0.027,1.11148,1.06683
8,EUR/USD,sell,32636,1.10998,28/08/2020 12:00,0.0098,1.12571,1.075
3,EUR/USD,buy,14531,1.20935,28/08/2020 16:00,0.0103,1.18882,1.23389
4,EUR/USD,sell,19403,1.24599,28/08/2020 20:00,0.0292,1.26107,1.20674
1,EUR/USD,sell,46822,1.1198,29/08/2020 00:00,0.0074,1.13995,1.09083
4,EUR/USD,buy,10497,1.11372,29/08/2020 04:00,0.0071,1.1001,1.13711
2,EUR/USD,sell,17480,1.14526,29/08/2020 08:00,0.0287,1.16592,1.12046
4,EUR/USD,buy,13436,1.07201,29/08/2020 12:00,0.0138,1.05932,1.11341
4,EUR/USD,sell,41045,1.11152,29/08/2020 16:00,0.0147,1.1229,1.07716
8,EUR/USD,sell,14629,1.19952,29/08/2020 20:00,0.0178,1.21387,1.17204
9,EUR/USD,buy,8436,1.11995,30/08/2020 00:00,0.0214,1.10267,1.15851
1,EUR/USD,sell,24454,1.14918,30/08/2020 04:00,0.0263,1.16272,1.12604
5,EUR/USD,sell,9898,1.19599,30/08/2020 08:00,0.0286,1.21326,1.15184
6,EUR/USD,sell,46158,1.11352,30/08/2020 12:00,0.0186,1.12677,1.081
7,EUR/USD,sell,10011,1.18385,30/08/2020 16:00,0.0299,1.19825,1.13698
6,EUR/USD,buy,30051,1.21558,30/08/2020 20:00,0.0145,1.19252,1.24814
7,EUR/USD,buy,31745,1.13646,31/08/2020 00:00,0.0114,1.12222,1.17843
5,EUR/USD,sell,21418,1.16576,31/08/2020 04:00,0.0255,1.18624,1.12535
5,EUR/USD,sell,36301,1.139,31/08/2020 08:00,0.0086,1.15312,1.10137
5,EUR/USD,sell,15102,1.14898,31/08/2020 12:00,0.0245,1.16962,1.12418
9,EUR/USD,sell,12662,1.05218,31/08/2020 16:00,0.0051,1.06824,1.0165
7,EUR/USD,buy,28964,1.09232,31/08/2020 20:00,0.0066,1.07989,1.11539
5,EUR/USD,sell,43208,1.10901,01/09/2020 00:00,0.026,1.1261,1.0747
3,EUR/USD,buy,8915,1.19225,01/09/2020 04:00,0.0299,1.16873,1.23833
5,EUR/USD,sell,34496,1.1393,01/09/2020 08:00,0.0152,1.15397,1.09958
6,EUR/USD,buy,11712,1.14262,01/09/2020 12:00,0.0227,1.12199,1.1844
7,EUR/USD,buy,19884,1.2464,01/09/2020 16:00,0.0184,1.22445,1.29214
3,EUR/USD,buy,8171,1.22075,01/09/2020 20:00,0.0096,1.1974,1.26735
5,EUR/USD,buy,45641,1.2158,02/09/2020 00:00,0.0247,1.19861,1.25099
4,EUR/USD,sell,7506,1.15445,02/09/2020 04:00,0.022,1.17295,1.12863
2,EUR/USD,sell,49293,1.22295,02/09/2020 08:00,0.0152,1.24542,1.18127
1,EUR/USD,buy,10940,1.10693,02/09/2020 12:00,0.0052,1.09585,1.13655
6,EUR/USD,buy,34686,1.09475,02/09/2020 16:00,0.0184,1.07967,1.13316
2,EUR/USD,buy,28782,1.2477,02/09/2020 20:00,0.013,1.23299,1.29333
5,EUR/USD,sell,22852,1.17672,03/09/2020 00:00,0.0073,1.19614,1.13161
1,EUR/USD,sell,9340,1.07585,03/09/2020 04:00,0.0184,1.09588,1.03937
3,EUR/USD,sell,25578,1.19573,03/09/2020 08:00,0.0129,1.2077,1.15945
5,EUR/USD,buy,29623,1.09359,03/09/2020 12:00,0.0252,1.07469,1.11738
8,EUR/USD,buy,49342,1.2022,03/09/2020 16:00,0.0236,1.18742,1.23384
9,EUR/USD,buy,18583,1.24795,03/09/2020 20:00,0.0124,1.22473,1.28992
7,EUR/USD,buy,49724,1.11425,04/09/2020 00:00,0.0096,1.09324,1.15804
5,EUR/USD,sell,28775,1.22233,04/09/2020 04:00,0.0202,1.24605,1.17781
8,EUR/USD,sell,39238,1.10627,04/09/2020 08:00,0.0132,1.11964,1.08241
2,EUR/USD,buy,7003,1.11653,04/09/2020 12:00,0.0259,1.10434,1.14019
5,EUR/USD,buy,15447,1.12723,04/09/2020 16:00,0.0118,1.11295,1.16045
2,EUR/USD,buy,38574,1.0898,04/09/2020 20:00,0.0292,1.07873,1.12211
5,EUR/USD,buy,38735,1.19679,05/09/2020 00:00,0.0199,1.17594,1.24164
3,EUR/USD,buy,19837,1.17204,05/09/2020 04:00,0.0079,1.14901,1.21759
2,EUR/USD,buy,41705,1.0925,05/09/2020 08:00,0.0169,1.07147,1.13552
6,EUR/USD,buy,21699,1.17391,05/09/2020 12:00,0.008,1.16122,1.20409
3,EUR/USD,sell,28268,1.15711,05/09/2020 16:00,0.0291,1.17732,1.11388
4,EUR/USD,sell,27453,1.23454,05/09/2020 20:00,0.0234,1.24832,1.20117
4,EUR/USD,buy,20743,1.23596,06/09/2020 00:00,0.0147,1.22096,1.27128
6,EUR/USD,buy,40612,1.24045,06/09/2020 04:00,0.0243,1.21724,1.27325
1,EUR/USD,buy,5677,1.06074,06/09/2020 08:00,0.0193,1.04817,1.08836
2,EUR/USD,buy,22263,1.06213,06/09/2020 12:00,0.0163,1.0481,1.08414
10,EUR/USD,buy,23902,1.16746,06/09/2020 16:00,0.0211,1.15119,1.202
10,EUR/USD,buy,10935,1.18751,06/09/2020 20:00,0.0109,1.17212,1.2316
5,EUR/USD,sell,4128,1.23683,07/09/2020 00:00,0.0102,1.25251,1.18865
7,EUR/USD,buy,39561,1.18811,07/09/2020 04:00,0.0143,1.16903,1.22457
7,EUR/USD,buy,16403,1.23486,07/09/2020 08:00,0.0158,1.2145,1.27
5,EUR/USD,buy,23676,1.09565,07/09/2020 12:00,0.0241,1.08206,1.13031
9,EUR/USD,sell,45445,1.20513,07/09/2020 16:00,0.0266,1.22426,1.16892
10,EUR/USD,buy,49593,1.19828,07/09/2020 20:00,0.0144,1.1818,1.23753
7,EUR/USD,buy,48658,1.15738,08/09/2020 00:00,0.0236,1.13574,1.19801
4,EUR/USD,sell,25339,1.14185,08/09/2020 04:00,0.0172,1.15762,1.1017
3,EUR/USD,sell,21255,1.08352,08/09/2020 08:00,0.0264,1.09981,1.05031
1,EUR/USD,sell,4260,1.148,08/09/2020 12:00,0.0255,1.16352,1.10989
3,EUR/USD,buy,11763,1.1246,08/09/2020 16:00,0.0098,1.10836,1.1513
4,EUR/USD,sell,39948,1.1387,08/09/2020 20:00,0.0287,1.15819,1.09792
9,EUR/USD,sell,48419,1.07909,09/09/2020 00:00,0.0082,1.09612,1.05563
7,EUR/USD,sell,8908,1.16293,09/09/2020 04:00,0.015,1.17948,1.12137
9,EUR/USD,sell,13605,1.11839,09/09/2020 08:00,0.0234,1.14007,1.08895
1,EUR/USD,sell,14802,1.19322,09/09/2020 12:00,0.0216,1.21624,1.16889
1,EUR/USD,sell,4799,1.16372,09/09/2020 16:00,0.0168,1.17734,1.11955
1,EUR/USD,buy,22926,1.05135,09/09/2020 20:00,0.011,1.04042,1.08523
4,EUR/USD,buy,10774,1.11781,10/09/2020 00:00,0.0114,1.10309,1.14322
6,EUR/USD,buy,30257,1.09152,10/09/2020 04:00,0.0165,1.07247,1.12264
7,EUR/USD,buy,33044,1.10171,10/09/2020 08:00,0.0121,1.08405,1.12691
5,EUR/USD,buy,12070,1.24338,10/09/2020 12:00,0.0152,1.22575,1.27906
10,EUR/USD,buy,12850,1.1177,10/09/2020 16:00,0.0133,1.09605,1.15592
8,EUR/USD,buy,27790,1.12545,10/09/2020 20:00,0.0176,1.11104,1.15971
8,EUR/USD,buy,36721,1.07461,11/09/2020 00:00,0.0255,1.06217,1.11676
2,EUR/USD,sell,30639,1.17803,11/09/2020 04:00,0.0174,1.19354,1.14856
8,EUR/USD,buy,31589,1.1045,11/09/2020 08:00,0.0212,1.08478,1.14339
6,EUR/USD,sell,39883,1.23678,11/09/2020 12:00,0.0231,1.25433,1.188
6,EUR/USD,sell,38667,1.22494,11/09/2020 16:00,0.0286,1.23873,1.18283
1,EUR/USD,buy,40652,1.23399,11/09/2020 20:00,0.0169,1.21525,1.2695
9,EUR/USD,sell,44970,1.05305,12/09/2020 00:00,0.0298,1.07132,1.01811
3,EUR/USD,sell,43850,1.20363,12/09/2020 04:00,0.0275,1.22052,1.16671
5,EUR/USD,sell,7347,1.21478,12/09/2020 08:00,0.0205,1.23757,1.18516
3,EUR/USD,sell,18770,1.12651,12/09/2020 12:00,0.0202,1.14592,1.0939
9,EUR/USD,buy,3568,1.14874,12/09/2020 16:00,0.0194,1.13659,1.18474
9,EUR/USD,sell,1043,1.13249,12/09/2020 20:00,0.0238,1.14835,1.10702
10,EUR/USD,sell,43080,1.23782,13/09/2020 00:00,0.0268,1.25696,1.19356
9,EUR/USD,sell,43531,1.12967,13/09/2020 04:00,0.0162,1.1413,1.09281
6,EUR/USD,buy,38671,1.10837,13/09/2020 08:00,0.0237,1.09066,1.1436
8,EUR/USD,buy,29771,1.17625,13/09/2020 12:00,0.0214,1.15937,1.20553
2,EUR/USD,buy,1161,1.19509,13/09/2020 16:00,0.0186,1.17609,1.22812
10,EUR/USD,sell,37218,1.17923,13/09/2020 20:00,0.0283,1.19242,1.15381
9,EUR/USD,buy,37424,1.19631,14/09/2020 00:00,0.015,1.18329,1.24064
6,EUR/USD,sell,5143,1.11754,14/09/2020 04:00,0.0203,1.13486,1.08867
6,EUR/USD,sell,8791,1.1358,14/09/2020 08:00,0.0088,1.15468,1.113
6,EUR/USD,sell,48436,1.18995,14/09/2020 12:00,0.0136,1.21013,1.14361
8,EUR/USD,buy,6376,1.12,14/09/2020 16:00,0.0096,1.09867,1.15693
2,EUR/USD,sell,49168,1.214,14/09/2020 20:00,0.0111,1.23264,1.18631
7,EUR/USD,sell,22671,1.19258,15/09/2020 00:00,0.009,1.21435,1.15536
10,EUR/USD,sell,46421,1.14836,15/09/2020 04:00,0.0268,1.16478,1.11451
1,EUR/USD,sell,1625,1.18906,15/09/2020 08:00,0.0187,1.20659,1.15026
6,EUR/USD,buy,21239,1.15802,15/09/2020 12:00,0.0136,1.1427,1.19489
5,EUR/USD,buy,41582,1.08829,15/09/2020 16:00,0.0263,1.07101,1.11129
6,EUR/USD,sell,8712,1.14839,15/09/2020 20:00,0.0292,1.16299,1.10966
4,EUR/USD,buy,21768,1.08221,16/09/2020 00:00,0.0081,1.06689,1.11522
5,EUR/USD,sell,19594,1.14831,16/09/2020 04:00,0.0185,1.16528,1.10935
2,EUR/USD,buy,18442,1.14218,16/09/2020 08:00,0.0102,1.12714,1.17345
2,EUR/USD,sell,2050,1.20244,16/09/2020 12:00,0.0279,1.21958,1.16224
7,EUR/USD,buy,12277,1.14692,16/09/2020 16:00,0.0157,1.12659,1.18048
5,EUR/USD,buy,18409,1.12599,16/09/2020 20:00,0.024,1.11354,1.1496
6,EUR/USD,buy,24328,1.23281,17/09/2020 00:00,0.0278,1.21638,1.26961
4,EUR/USD,sell,29297,1.0992,17/09/2020 04:00,0.0249,1.11502,1.07238
6,EUR/USD,buy,12433,1.08011,17/09/2020 08:00,0.0257,1.06136,1.11876
1,EUR/USD,buy,21111,1.20681,17/09/2020 12:00,0.0135,1.19014,1.25066
4,EUR/USD,buy,32411,1.1787,17/09/2020 16:00,0.0181,1.16586,1.2248
2,EUR/USD,sell,9579,1.22958,17/09/2020 20:00,0.03,1.2512,1.19676
2,EUR/USD,buy,20239,1.14101,18/09/2020 00:00,0.0102,1.12503,1.17626
4,EUR/USD,buy,48688,1.17216,18/09/2020 04:00,0.029,1.15779,1.2049
6,EUR/USD,sell,49623,1.11523,18/09/2020 08:00,0.0205,1.12772,1.07526
8,EUR/USD,buy,25697,1.10846,18/09/2020 12:00,0.0282,1.09613,1.14989
9,EUR/USD,buy,20408,1.21847,18/09/2020 16:00,0.0156,1.20093,1.24306
6,EUR/USD,sell,8700,1.21607,18/09/2020 20:00,0.0069,1.23642,1.1685
6,EUR/USD,buy,18902,1.12899,19/09/2020 00:00,0.0127,1.10883,1.1735
1,EUR/USD,buy,43357,1.13157,19/09/2020 04:00,0.0164,1.10903,1.17062
4,EUR/USD,sell,37304,1.18056,19/09/2020 08:00,0.0155,1.19869,1.15466
8,EUR/USD,buy,39170,1.24855,19/09/2020 12:00,0.022,1.23095,1.29012
3,EUR/USD,sell,15695,1.06479,19/09/2020 16:00,0.0271,1.07633,1.04235
10,EUR/USD,buy,5284,1.1703,19/09/2020 20:00,0.0134,1.15374,1.21592
8,EUR/USD,sell,18003,1.1315,20/09/2020 00:00,0.0102,1.15077,1.10409
5,EUR/USD,sell,36478,1.23242,20/09/2020 04:00,0.0254,1.25528,1.19461
5,EUR/USD,buy,11923,1.07509,20/09/2020 08:00,0.0169,1.05491,1.09926
5,EUR/USD,buy,44685,1.09616,20/09/2020 12:00,0.0186,1.08132,1.13479
4,EUR/USD,sell,43643,1.14501,20/09/2020 16:00,0.0067,1.1612,1.10673
1,EUR/USD,buy,5096,1.16775,20/09/2020 20:00,0.0229,1.15356,1.19124
3,EUR/USD,buy,7511,1.05518,21/09/2020 00:00,0.0191,1.03959,1.08116
8,EUR/USD,sell,26866,1.10489,21/09/2020 04:00,0.0233,1.11873,1.07312
8,EUR/USD,buy,20637,1.06074,21/09/2020 08:00,0.0115,1.044,1.08983
8,EUR/USD,buy,44058,1.12363,21/09/2020 12:00,0.0187,1.11013,1.16846
5,EUR/USD,buy,46770,1.19027,21/09/2020 16:00,0.02,1.17331,1.21614
9,EUR/USD,sell,39153,1.18069,21/09/2020 20:00,0.0137,1.1994,1.14185
4,EUR/USD,sell,36289,1.1386,22/09/2020 00:00,0.0235,1.15791,1.11253
5,EUR/USD,buy,16012,1.12685,22/09/2020 04:00,0.0109,1.10944,1.15237
3,EUR/USD,sell,12163,1.23511,22/09/2020 08:00,0.021,1.25471,1.20814
10,EUR/USD,sell,12950,1.17195,22/09/2020 12:00,0.0196,1.1901,1.1471
9,EUR/USD,sell,6931,1.12425,22/09/2020 16:00,0.0129,1.13771,1.0922
7,EUR/USD,buy,20647,1.14111,22/09/2020 20:00,0.0091,1.12799,1.17331
9,EUR/USD,sell,33959,1.20344,23/09/2020 00:00,0.0086,1.22162,1.16411
1,EUR/USD,buy,15320,1.24475,23/09/2020 04:00,0.0166,1.22282,1.28208
5,EUR/USD,sell,38370,1.15255,23/09/2020 08:00,0.0217,1.16721,1.12833
8,EUR/USD,sell,3152,1.12386,23/09/2020 12:00,0.0279,1.14138,1.08102
3,EUR/USD,sell,20680,1.16499,23/09/2020 16:00,0.0144,1.1825,1.13598
4,EUR/USD,buy,1471,1.23871,23/09/2020 20:00,0.028,1.21891,1.28795
1,EUR/USD,sell,1053,1.11738,24/09/2020 00:00,0.0293,1.13354,1.09331
8,EUR/USD,buy,40146,1.14253,24/09/2020 04:00,0.0194,1.12444,1.18257
7,EUR/USD,buy,49731,1.07073,24/09/2020 08:00,0.0146,1.05949,1.11126
10,EUR/USD,sell,42655,1.23858,24/09/2020 12:00,0.0096,1.25652,1.19391
2,EUR/USD,buy,40522,1.13175,24/09/2020 16:00,0.0275,1.11134,1.16601
1,EUR/USD,buy,7402,1.20884,24/09/2020 20:00,0.0121,1.18958,1.2514
4,EUR/USD,sell,13977,1.09476,25/09/2020 00:00,0.0287,1.11224,1.06188
6,EUR/USD,buy,45907,1.24973,25/09/2020 04:00,0.0122,1.22849,1.28536
3,EUR/USD,sell,43869,1.2038,25/09/2020 08:00,0.017,1.21753,1.16093
8,EUR/USD,buy,47372,1.2158,25/09/2020 12:00,0.0171,1.1948,1.24875
4,EUR/USD,buy,36271,1.05596,25/09/2020 16:00,0.0116,1.03954,1.08522
8,EUR/USD,sell,10101,1.16293,25/09/2020 20:00,0.0052,1.18067,1.13196
1,EUR/USD,sell,28391,1.14917,26/09/2020 00:00,0.029,1.16742,1.10407
8,EUR/USD,sell,2583,1.06808,26/09/2020 04:00,0.021,1.08415,1.03092
4,EUR/USD,sell,13426,1.07613,26/09/2020 08:00,0.0051,1.0884,1.03821
10,EUR/USD,sell,14265,1.16176,26/09/2020 12:00,0.0183,1.17479,1.11791
6,EUR/USD,buy,47381,1.08728,26/09/2020 16:00,0.0246,1.06722,1.12725
9,EUR/USD,buy,12764,1.20237,26/09/2020 20:00,0.0141,1.18115,1.24536
1,EUR/USD,sell,20495,1.13685,27/09/2020 00:00,0.0123,1.15894,1.1094
1,EUR/USD,buy,6759,1.18754,27/09/2020 04:00,0.0222,1.17457,1.23354
10,EUR/USD,sell,32125,1.07379,27/09/2020 08:00,0.0138,1.09249,1.05193
5,EUR/USD,sell,43221,1.20661,27/09/2020 12:00,0.0164,1.22545,1.1638
5,EUR/USD,sell,6905,1.2312,27/09/2020 16:00,0.0184,1.25567,1.19715
7,EUR/USD,sell,19350,1.20267,27/09/2020 20:00,0.0122,1.22108,1.15919
4,EUR/USD,buy,4869,1.16195,28/09/2020 00:00,0.0152,1.14279,1.19886
10,EUR/USD,sell,3120,1.13681,28/09/2020 04:00,0.014,1.15411,1.09842
1,EUR/USD,sell,19387,1.14227,28/09/2020 08:00,0.0081,1.16136,1.1004
9,EUR/USD,buy,43945,1.07078,28/09/2020 12:00,0.0228,1.04958,1.09869
9,EUR/USD,sell,3170,1.0537,28/09/2020 16:00,0.0261,1.0729,1.02552
6,EUR/USD,sell,24521,1.24338,28/09/2020 20:00,0.0215,1.26503,1.20661
6,EUR/USD,sell,23597,1.05457,29/09/2020 00:00,0.021,1.06771,1.02252
5,EUR/USD,sell,49615,1.16022,29/09/2020 04:00,0.0105,1.18124,1.11747
10,EUR/USD,sell,3550,1.07069,29/09/2020 08:00,0.017,1.09192,1.0477
9,EUR/USD,buy,4946,1.12693,29/09/2020 12:00,0.0179,1.11323,1.16453
6,EUR/USD,sell,15991,1.0893,29/09/2020 16:00,0.0217,1.10246,1.0616
1,EUR/USD,sell,23220,1.05284,29/09/2020 20:00,0.023,1.06894,1.0138
10,EUR/USD,sell,26725,1.18088,30/09/2020 00:00,0.0294,1.20383,1.13913
6,EUR/USD,buy,28226,1.05997,30/09/2020 04:00,0.0188,1.04819,1.10044
2,EUR/USD,buy,4237,1.07257,30/09/2020 08:00,0.0137,1.05456,1.10441
6,EUR/USD,buy,13337,1.18197,30/09/2020 12:00,0.0091,1.162,1.21286
3,EUR/USD,sell,1358,1.1946,30/09/2020 16:00,0.0271,1.20902,1.15335
1,EUR/USD,sell,20648,1.10781,30/09/2020 20:00,0.0295,1.129,1.06465
10,EUR/USD,buy,47059,1.18614,01/10/2020 00:00,0.0226,1.16259,1.2183
5,EUR/USD,buy,7525,1.12627,01/10/2020 04:00,0.0174,1.11113,1.14969
3,EUR/USD,sell,32857,1.20216,01/10/2020 08:00,0.0119,1.21559,1.16749
2,EUR/USD,sell,38133,1.12569,01/10/2020 12:00,0.0092,1.14491,1.09639
3,EUR/USD,sell,32716,1.14385,01/10/2020 16:00,0.0207,1.162,1.11081
1,EUR/USD,sell,10216,1.13192,01/10/2020 20:00,0.0245,1.14967,1.09411
6,EUR/USD,sell,4343,1.09196,02/10/2020 00:00,0.0054,1.1085,1.06107
3,EUR/USD,buy,18677,1.24508,02/10/2020 04:00,0.012,1.22299,1.27039
2,EUR/USD,buy,35335,1.23142,02/10/2020 08:00,0.0181,1.21719,1.25638
6,EUR/USD,sell,41736,1.24646,02/10/2020 12:00,0.02,1.26274,1.21799
5,EUR/USD,sell,15074,1.10309,02/10/2020 16:00,0.0205,1.12149,1.0665
9,EUR/USD,sell,41031,1.06707,02/10/2020 20:00,0.0271,1.08123,1.02729
8,EUR/USD,buy,31446,1.20367,03/10/2020 00:00,0.0298,1.18992,1.23755
7,EUR/USD,buy,6498,1.17707,03/10/2020 04:00,0.0054,1.15972,1.20217
5,EUR/USD,sell,13091,1.13183,03/10/2020 08:00,0.0155,1.14936,1.09399
5,EUR/USD,sell,34401,1.22068,03/10/2020 12:00,0.011,1.23934,1.1728
8,EUR/USD,buy,2335,1.24134,03/10/2020 16:00,0.0094,1.22203,1.2885
4,EUR/USD,buy,14988,1.1506,03/10/2020 20:00,0.0222,1.13088,1.19221
7,EUR/USD,buy,27921,1.23718,04/10/2020 00:00,0.0258,1.21659,1.27886
7,EUR/USD,sell,7826,1.24242,04/10/2020 04:00,0.0153,1.26565,1.19753
10,EUR/USD,sell,7907,1.10054,04/10/2020 08:00,0.0294,1.11657,1.07048
2,EUR/USD,sell,21643,1.19797,04/10/2020 12:00,0.0064,1.21395,1.15245
6,EUR/USD,sell,9487,1.2128,04/10/2020 16:00,0.0166,1.22665,1.16688
4,EUR/USD,sell,36762,1.2348,04/10/2020 20:00,0.0082,1.25935,1.2057
4,EUR/USD,buy,44839,1.16103,05/10/2020 00:00,0.0296,1.14645,1.192
9,EUR/USD,buy,9511,1.12032,05/10/2020 04:00,0.0078,1.10204,1.15021
1,EUR/USD,buy,44713,1.12007,05/10/2020 08:00,0.0165,1.10617,1.15069
2,EUR/USD,buy,20521,1.23441,05/10/2020 12:00,0.0219,1.2112,1.27163
2,EUR/USD,sell,16560,1.18318,05/10/2020 16:00,0.0293,1.19899,1.15537
9,EUR/USD,sell,3010,1.15957,05/10/2020 20:00,0.0099,1.17423,1.12614
6,EUR/USD,sell,38847,1.20707,06/10/2020 00:00,0.0253,1.22994,1.16349
6,EUR/USD,sell,10526,1.19627,06/10/2020 04:00,0.0094,1.21026,1.15411
5,EUR/USD,sell,37003,1.10946,06/10/2020 08:00,0.017,1.12301,1.06779
10,EUR/USD,buy,33426,1.06087,06/10/2020 12:00,0.0152,1.04826,1.08487
6,EUR/USD,sell,29915,1.21256,06/10/2020 16:00,0.0294,1.22488,1.16862
10,EUR/USD,sell,9781,1.05021,06/10/2020 20:00,0.0167,1.06651,1.01373
9,EUR/USD,sell,9292,1.0935,07/10/2020 00:00,0.0056,1.1061,1.0709
7,EUR/USD,sell,41000,1.11017,07/10/2020 04:00,0.0115,1.13219,1.0699
9,EUR/USD,buy,15581,1.21641,07/10/2020 08:00,0.0117,1.20142,1.24234
4,EUR/USD,sell,31385,1.18192,07/10/2020 12:00,0.0297,1.1984,1.14757
10,EUR/USD,sell,12507,1.1956,07/10/2020 16:00,0.0261,1.20799,1.16105
6,EUR/USD,sell,8609,1.19333,07/10/2020 20:00,0.0187,1.21637,1.1665
3,EUR/USD,sell,20140,1.12429,08/10/2020 00:00,0.0091,1.14483,1.09874
4,EUR/USD,buy,35951,1.08906,08/10/2020 04:00,0.0115,1.07409,1.11487
8,EUR/USD,sell,43908,1.08891,08/10/2020 08:00,0.0246,1.10343,1.05405
5,EUR/USD,buy,21774,1.24348,08/10/2020 12:00,0.0259,1.22747,1.28687
6,EUR/USD,buy,18133,1.0798,08/10/2020 16:00,0.016,1.06504,1.10226
5,EUR/USD,buy,25304,1.12357,08/10/2020 20:00,0.0253,1.10699,1.14783
7,EUR/USD,buy,16009,1.06836,09/10/2020 00:00,0.0248,1.04951,1.09081
2,EUR/USD,sell,44660,1.09383,09/10/2020 04:00,0.0251,1.10613,1.06801
6,EUR/USD,buy,5467,1.22132,09/10/2020 08:00,0.0273,1.19987,1.25715
3,EUR/USD,buy,44265,1.13271,09/10/2020 12:00,0.0241,1.1176,1.16836
10,EUR/USD,sell,6948,1.1282,09/10/2020 16:00,0.0285,1.14929,1.08987
6,EUR/USD,buy,33736,1.17446,09/10/2020 20:00,0.0138,1.15544,1.21879
6,EUR/USD,buy,21577,1.21154,10/10/2020 00:00,0.0136,1.19159,1.25294
5,EUR/USD,sell,7745,1.23073,10/10/2020 04:00,0.0067,1.24767,1.19131
7,EUR/USD,buy,1756,1.15674,10/10/2020 08:00,0.009,1.14373,1.19946
9,EUR/USD,sell,17689,1.15621,10/10/2020 12:00,0.0177,1.17587,1.11891
6,EUR/USD,sell,16639,1.17075,10/10/2020 16:00,0.01,1.18946,1.12586
2,EUR/USD,sell,25340,1.12698,10/10/2020 20:00,0.0264,1.14476,1.09932
9,EUR/USD,buy,27936,1.23359,11/10/2020 00:00,0.0142,1.21477,1.27784
9,EUR/USD,sell,44647,1.24639,11/10/2020 04:00,0.0172,1.26986,1.22092
1,EUR/USD,sell,5311,1.12182,11/10/2020 08:00,0.0282,1.13443,1.07901
3,EUR/USD,buy,27548,1.14541,11/10/2020 12:00,0.0124,1.1285,1.16909
4,EUR/USD,buy,41850,1.18458,11/10/2020 16:00,0.0203,1.17246,1.21787
5,EUR/USD,buy,49801,1.1834,11/10/2020 20:00,0.0246,1.1632,1.21832
3,EUR/USD,sell,12577,1.21568,12/10/2020 00:00,0.0083,1.23053,1.18433
6,EUR/USD,buy,35173,1.10107,12/10/2020 04:00,0.0284,1.08989,1.14429
7,EUR/USD,sell,40065,1.22055,12/10/2020 08:00,0.0187,1.23892,1.19074
9,EUR/USD,sell,45290,1.07923,12/10/2020 12:00,0.0282,1.09638,1.04151
3,EUR/USD,sell,24258,1.19008,12/10/2020 16:00,0.0193,1.21288,1.15889
7,EUR/USD,buy,6898,1.12993,12/10/2020 20:00,0.0088,1.11832,1.15297
7,EUR/USD,buy,12929,1.24287,13/10/2020 00:00,0.0191,1.22395,1.29136
5,EUR/USD,sell,7500,1.14376,13/10/2020 04:00,0.0222,1.16226,1.11628
10,EUR/USD,buy,32777,1.22972,13/10/2020 08:00,0.0147,1.20804,1.25664
8,EUR/USD,sell,25202,1.24336,13/10/2020 12:00,0.0183,1.25805,1.20737
10,EUR/USD,buy,43563,1.24045,13/10/2020 16:00,0.0165,1.21885,1.27166
7,EUR/USD,sell,4207,1.22131,13/10/2020 20:00,0.023,1.24419,1.19361
7,EUR/USD,buy,13518,1.13479,14/10/2020 00:00,0.0092,1.12006,1.16294
10,EUR/USD,sell,20967,1.23049,14/10/2020 04:00,0.0291,1.25322,1.20149
10,EUR/USD,buy,24406,1.18278,14/10/2020 08:00,0.0178,1.16437,1.2163
8,EUR/USD,sell,7701,1.14002,14/10/2020 12:00,0.0116,1.15846,1.11378
4,EUR/USD,sell,3996,1.09769,14/10/2020 16:00,0.0132,1.11247,1.05746
8,EUR/USD,buy,40205,1.14482,14/10/2020 20:00,0.0107,1.12767,1.18674
10,EUR/USD,sell,24707,1.11022,15/10/2020 00:00,0.008,1.1309,1.07058
3,EUR/USD,sell,13192,1.05289,15/10/2020 04:00,0.0292,1.07148,1.03048
9,EUR/USD,sell,6644,1.10438,15/10/2020 08:00,0.027,1.12267,1.07764
9,EUR/USD,buy,24187,1.11465,15/10/2020 12:00,0.0067,1.10341,1.1475
2,EUR/USD,sell,9691,1.1781,15/10/2020 16:00,0.0136,1.19222,1.14333
4,EUR/USD,buy,34267,1.20773,15/10/2020 20:00,0.0209,1.19564,1.24148
6,EUR/USD,sell,39219,1.16794,16/10/2020 00:00,0.0171,1.18678,1.13663
6,EUR/USD,sell,19981,1.06641,16/10/2020 04:00,0.0297,1.08183,1.04316
5,EUR/USD,buy,38586,1.13201,16/10/2020 08:00,0.026,1.11344,1.16554
4,EUR/USD,buy,22473,1.21923,16/10/2020 12:00,0.0131,1.19807,1.26299
3,EUR/USD,buy,10297,1.17993,16/10/2020 16:00,0.0193,1.16149,1.2152
8,EUR/USD,buy,4612,1.15874,16/10/2020 20:00,0.0181,1.14409,1.1829
7,EUR/USD,buy,1653,1.1086,17/10/2020 00:00,0.0253,1.09394,1.13894
3,EUR/USD,sell,14415,1.18336,17/10/2020 04:00,0.0176,1.19755,1.1518
